gender,birth,marriage,religion,income,code_job,code_region
1,2000,5,1,,,5
1,1947,1,1,,611,5
2,1948,1,1,,611,5
1,1964,1,1,,782,5
2,1965,1,1,33,510,5
1,1988,5,2,260,441,1
2,1992,1,2,,531,6
1,1991,1,2,300,521,6
1,2016,0,2,,,6
1,2018,0,2,,,6
2,1949,2,1,168,421,5
1,1952,1,2,,611,5
2,1958,1,2,,,5
2,1980,1,2,,,5
1,1979,1,2,500,854,5
2,2009,0,2,,,5
2,2012,0,2,,,5
1,1958,1,1,,,5
2,1960,1,1,,721,5
1,1985,1,1,313,743,5
2,1984,1,1,275,510,5
1,1952,1,2,,710,5
2,1958,1,2,667,710,5
2,1986,1,1,333,247,5
1,1982,1,1,427,313,5
2,2011,0,1,,,5
1,1945,1,2,,613,5
2,1951,1,2,,,5
2,1942,2,1,27,941,5
1,1954,5,2,,422,5
1,1974,1,1,,922,5
2,1976,1,1,,,5
2,1999,5,1,,,5
1,2002,0,1,,,5
2,1940,2,2,,,5
1,1976,5,1,317,873,5
2,1936,2,1,27,941,5
1,1958,1,2,,762,5
2,1961,1,2,295,521,5
1,1983,5,2,,,5
1,1985,5,2,513,312,5
2,1932,2,2,,,5
1,1939,1,2,,611,5
2,1936,1,2,,611,5
1,1953,5,2,,613,5
1,1964,3,2,,753,5
1,1938,1,2,,611,5
2,1942,1,2,,611,5
1,1942,5,1,,,5
2,1934,2,1,,,5
1,1963,1,2,,751,5
2,1966,1,2,,611,5
2,1994,5,2,170,521,5
2,2003,0,2,,,5
1,1966,1,1,680,854,5
2,1970,1,1,,,5
2,1997,5,1,,,5
1,2000,5,1,,,5
1,1971,1,2,507,311,5
2,1977,1,2,218,314,5
1,1998,5,2,,,5
2,1999,5,2,,,5
1,1974,1,1,566,411,5
2,1975,1,1,452,311,5
2,2005,0,1,,,5
1,2008,0,1,,,5
1,1976,1,1,648,252,5
2,1976,1,1,,,5
1,2005,0,1,,,5
1,2007,0,1,,,5
1,1971,1,1,439,862,5
2,1975,1,1,100,259,5
1,2006,0,1,,,5
1,2008,0,1,,,5
1,1964,1,2,242,941,5
2,1968,1,2,,521,5
2,1996,5,2,,,5
1,1999,5,2,,,5
1,2002,0,2,,,5
1,1947,1,2,,,5
2,1956,1,2,,,5
2,1991,5,2,,,5
1,1942,1,1,,611,5
2,1952,1,1,,611,5
1,1979,1,1,175,611,5
2,1981,1,1,108,999,5
1,2007,0,1,,,5
1,2012,0,1,,,5
1,2014,0,1,,,5
1,1932,1,1,,611,5
2,1938,1,1,,,5
1,1941,1,2,,,5
2,1940,1,1,,611,5
2,1931,2,2,,,5
2,1974,2,1,,,5
2,1999,5,1,,,5
1,2000,5,1,,,5
2,1940,2,1,,,5
1,1954,1,2,,611,5
2,1960,1,2,,611,5
1,1953,1,2,,611,5
2,1959,1,2,,611,5
1,1982,3,2,275,843,5
2,2010,0,2,,,5
2,1942,2,2,,611,5
1,2003,0,2,,,5
2,1973,3,2,,,5
2,1960,2,2,,611,5
2,1932,2,2,,,5
1,1938,1,2,,611,5
2,1939,1,2,,611,5
2,1938,2,1,,611,5
1,1981,5,2,,,5
2,1940,2,2,,,5
2,1935,2,1,,,5
2,1952,2,2,,,5
2,1940,2,1,,,1
1,1973,1,1,,521,5
2,1974,1,1,,521,5
1,2000,5,1,,,5
2,2002,0,1,,,5
1,1945,1,1,,611,5
2,1951,1,1,27,441,5
1,1977,1,1,562,753,5
2,1980,1,1,,159,5
2,2010,0,1,,,5
2,2013,0,1,,,5
1,1979,5,2,,791,5
1,1954,1,1,,521,5
2,1955,1,1,35,441,5
2,1932,2,1,,,5
1,1954,1,2,178,141,5
1,1935,1,2,,,5
2,1934,1,2,,,5
2,1956,3,2,,422,5
1,1944,2,2,,,5
2,1944,2,2,,,5
1,1978,1,2,483,313,5
2,1983,1,2,,,5
2,1939,2,1,,941,5
1,1939,1,1,,,5
2,1939,1,1,,,5
1,1942,1,2,45,999,5
2,1953,1,2,,,5
1,1941,1,1,,,5
2,1944,1,1,,,5
1,1938,1,1,,,5
2,1937,1,1,,,5
2,1930,2,2,,,5
1,1968,1,2,210,312,5
2,1971,1,2,200,441,5
2,1997,5,2,,,5
2,1995,5,2,220,245,5
2,1954,2,1,,611,5
2,1929,2,1,,,5
1,1983,1,1,,611,5
2,1983,1,1,,,5
2,2012,0,1,,,5
1,2015,0,1,,,5
1,2017,0,1,,,5
1,1937,1,2,,,5
2,1942,1,2,,611,5
2,1974,3,2,,,5
1,1948,1,1,,,5
2,1952,1,1,50,951,5
1,1950,1,2,,611,6
2,1955,1,2,,611,6
2,1924,2,2,,,6
1,1981,1,2,,259,5
2,1982,1,2,,399,5
1,2011,0,2,,,5
1,2016,0,2,,,5
2,1985,1,2,,,2
1,1981,1,2,350,313,2
2,2012,0,2,,,2
1,2016,0,2,,,2
2,1951,2,1,,,5
1,1941,1,2,,611,5
2,1939,1,2,,,5
2,1932,2,2,,,5
1,1958,3,2,183,942,5
1,1943,1,1,,,5
2,1948,1,1,,,5
1,1954,1,1,,613,5
2,1960,1,1,,613,5
2,1937,2,1,,,5
2,1928,2,2,,,5
2,1938,2,1,,,5
2,1937,2,2,,611,5
2,1936,2,2,,,5
1,1935,1,1,,,5
2,1934,1,1,,,5
2,1963,3,1,,,5
1,1974,5,2,150,941,5
2,1942,2,2,,611,5
2,1976,3,2,,,5
1,1998,5,2,,,5
1,1933,1,2,,,5
2,1940,1,2,,,5
2,1947,2,2,,611,5
2,1939,2,2,,611,5
2,1930,2,2,,,5
1,1937,1,2,,611,5
2,1942,1,2,,,5
1,1953,1,2,,611,5
2,1953,1,2,,611,5
1,1937,1,2,,,5
2,1944,1,2,,611,5
1,1942,1,1,,611,5
2,1945,1,1,,611,5
1,1945,1,2,,611,5
2,1944,1,2,,611,5
2,1935,2,2,27,941,5
1,1956,1,2,,611,5
2,1960,1,2,155,941,5
1,1940,1,2,,611,5
2,1941,1,2,,611,5
2,1939,2,1,,611,5
2,1942,2,2,27,941,5
1,1969,1,2,892,312,2
2,1974,1,2,,,2
2,2000,5,2,,442,2
2,2002,0,2,,,2
1,1972,1,2,792,236,7
2,1971,1,1,,,7
2,1998,5,2,,,7
2,2000,5,2,,,7
1,2005,0,2,,,7
1,1972,1,2,845,235,5
2,1974,1,2,,,5
2,2000,5,2,,,5
2,2003,0,2,,,5
1,2012,0,2,,,5
1,1972,1,1,840,235,2
2,1972,1,1,217,254,2
1,2001,0,1,,,2
2,2005,0,1,,,2
1,1971,1,2,717,232,2
2,1973,1,2,,,2
2,2002,0,2,,,2
1,1966,1,1,,611,5
2,1967,1,1,,611,5
1,1996,5,1,,,5
2,1939,2,1,,,5
2,1991,1,2,,,5
1,1989,1,2,425,312,5
2,2016,0,2,,,5
2,1994,5,2,260,245,2
1,1939,1,1,,611,5
2,1948,1,1,,611,5
1,1968,1,1,,781,5
2,1971,1,1,177,246,5
1,1999,5,1,,,5
1,2007,0,1,,,5
1,1947,1,2,,611,5
2,1954,1,1,,611,5
1,1980,3,2,269,952,5
1,1982,1,2,319,743,5
2,1983,1,2,,,5
2,2013,0,2,,,5
1,2015,0,2,,,5
1,1946,1,1,,611,5
2,1951,1,1,,,5
1,1935,1,1,,611,5
2,1937,1,1,,611,5
1,1968,1,1,160,991,6
2,1975,1,1,180,930,6
2,1934,2,1,,,6
1,1945,1,1,,,5
2,1952,1,1,62,951,5
1,1968,1,2,350,510,5
2,1971,1,2,,422,5
1,1994,5,2,230,510,5
1,1970,1,2,,873,2
2,1977,1,2,,,2
1,2005,0,2,,,2
2,2008,0,2,,,2
2,2015,0,2,,,2
2,1938,2,2,,,5
2,1998,5,2,,,5
1,2001,0,2,,,5
2,2003,0,2,,,5
1,1956,1,1,,611,5
2,1957,1,1,,611,5
1,1984,5,1,,611,5
2,1987,5,2,230,245,5
1,1958,1,1,,873,5
2,1965,1,1,65,951,5
1,1998,5,1,,,5
1,1959,2,2,,,5
2,1940,2,1,,611,5
1,1936,2,1,,,5
1,1971,5,1,217,873,5
2,1936,2,1,,,5
1,1925,2,1,,,5
2,1958,5,1,,611,5
1,1944,1,2,,,7
2,1949,1,2,,,7
1,1967,1,1,550,320,7
2,1970,1,1,175,253,7
2,2003,0,2,,,7
2,2004,0,2,,,7
1,1964,1,1,1150,312,7
2,1968,1,2,108,952,7
1,1993,5,2,,,7
1,1995,5,2,,,7
1,1941,1,2,,,7
2,1950,1,2,103,941,7
2,1975,3,2,,152,7
1,1977,5,2,320,231,7
2,1997,5,2,150,521,7
2,1935,2,1,,,7
2,1941,2,1,,,7
1,1970,1,2,338,521,7
2,1974,1,1,80,254,7
2,1998,5,2,,,7
2,1999,5,1,,,7
1,2005,0,2,,,7
2,1960,5,1,458,133,7
1,1945,1,2,,873,7
2,1952,1,2,,611,7
2,1977,1,1,200,313,7
1,1976,1,1,410,311,7
2,2010,0,1,,,7
1,2011,0,1,,,7
1,1950,1,2,,,7
2,1953,1,2,,,7
1,1966,1,2,,730,7
2,1967,1,2,60,314,7
2,1998,5,2,,,7
1,1999,5,2,,,7
2,1993,5,2,195,311,5
1,1961,1,2,720,320,7
2,1965,1,2,,,7
2,1989,5,2,185,311,7
2,1993,5,2,,,7
2,1946,2,2,,,7
2,1944,2,1,,,4
1,1963,1,1,208,873,7
2,1963,1,1,258,253,7
2,1993,5,2,,,7
1,1995,5,2,,,7
1,1963,1,1,378,510,7
2,1968,1,1,190,246,7
1,1994,5,2,,,7
1,1974,1,2,965,151,5
2,1977,1,2,155,259,5
1,2001,0,2,,,5
2,2004,0,2,,,5
1,1941,1,1,27,999,7
2,1943,1,1,,,7
1,1978,1,1,,823,7
2,1978,1,1,81,999,7
2,2010,0,1,,,7
2,2013,0,1,,,7
2,1968,3,2,,613,7
2,1939,2,2,,,7
2,1993,5,2,215,259,7
2,1974,3,2,182,399,7
2,1997,5,2,155,159,7
1,2000,5,2,,,7
1,1994,5,2,197,311,7
1,1968,3,2,,611,7
1,2001,0,2,,,7
2,1942,2,1,27,952,7
1,1976,5,2,,,7
1,1970,1,1,420,312,7
2,1974,1,1,53,521,7
2,2002,0,2,,,7
1,2004,0,2,,,7
1,2009,0,2,,,7
2,1948,4,2,,930,4
2,1958,2,2,210,941,7
1,1967,1,2,1408,312,7
2,1970,1,2,500,311,7
2,1997,5,2,,,7
1,2000,5,2,,,7
1,2002,0,2,,,7
1,1951,3,1,,,5
2,1942,2,2,,,7
1,1975,1,2,244,922,7
2,1978,1,2,240,999,7
2,1999,5,2,,,7
1,1938,1,2,,,7
2,1947,1,1,,,7
2,1937,2,2,,,7
1,1942,1,1,,,7
2,1950,1,1,,,7
2,1937,2,2,,,7
1,1922,2,2,,,7
1,1961,5,2,,,6
1,1968,1,1,,873,7
2,1972,1,1,175,442,7
1,1995,5,2,,,7
2,1998,5,2,,,7
2,2001,0,2,,,7
2,1932,2,1,,,7
2,1986,1,1,,442,7
1,1972,1,1,,431,7
1,1976,1,1,,510,2
2,1980,1,1,,,2
1,2017,0,1,,,2
2,1982,3,2,201,246,7
2,2006,0,2,,,7
1,2008,0,2,,,7
1,1958,1,2,,841,7
2,1956,1,2,,,7
1,1988,5,2,,841,7
1,1979,1,2,358,761,3
2,1981,1,2,220,253,3
1,2009,0,2,,,3
1,2012,0,2,,,3
2,1931,2,1,,,7
2,1958,1,2,,,7
1,1960,1,2,216,873,7
2,1964,3,1,,941,7
2,1994,5,2,,,7
1,1976,1,2,,,5
2,1978,1,1,228,285,5
2,1959,3,1,,,5
1,2009,0,1,,,5
1,2013,0,1,,,5
1,1972,3,2,,782,7
2,1992,5,2,167,399,7
2,1942,2,1,,,7
2,1953,3,1,,,4
1,1969,1,2,,761,7
2,1979,1,2,72,521,7
2,2006,0,2,,,7
2,2008,0,2,,,7
1,1951,4,1,,,7
2,1951,3,1,,,1
1,1938,1,1,,,7
2,1945,1,1,,,7
1,1936,1,2,,,7
2,1935,1,2,,,7
1,1932,1,2,,,7
2,1941,1,2,,,7
2,1943,2,2,,,7
1,1968,1,2,210,999,7
2,1969,1,2,190,442,7
2,2012,0,2,,,7
1,1967,3,1,,,7
1,1945,1,2,,,7
2,1945,1,2,,,7
1,1949,1,1,,,7
2,1951,1,1,,,7
2,1987,5,1,,,7
2,1941,2,1,27,941,7
1,1995,5,1,,,7
2,1997,5,1,,,7
1,2003,0,1,,,7
1,1965,1,1,420,312,7
2,1972,1,1,290,930,7
2,1943,2,1,,,7
2,1979,5,1,200,313,7
1,1940,1,2,,242,7
2,1940,1,1,,999,7
2,2000,5,2,,,7
1,1970,3,2,389,875,7
2,1941,2,1,,521,7
1,1953,1,1,,,7
2,1958,1,1,,248,7
2,1925,2,1,,,7
1,1952,1,1,,823,7
2,1955,1,1,,823,7
1,1983,5,1,266,252,7
1,1984,1,2,687,272,1
2,1986,1,2,577,272,1
1,2014,0,2,,,1
2,2016,0,2,,,1
1,1960,1,2,,521,7
2,1965,1,1,25,421,7
1,1991,5,2,,,7
2,1989,1,1,,,7
1,1986,1,2,327,149,7
1,2018,0,1,,,7
1,1955,1,1,,521,7
2,1964,1,1,,521,7
2,1985,1,2,475,399,2
1,1983,1,2,708,862,2
2,2011,0,2,,,2
2,2014,0,2,,,2
1,1957,1,2,,873,7
2,1960,1,2,244,442,7
1,1936,1,2,,,7
2,1940,1,2,,,7
1,1931,1,2,,,7
2,1936,1,2,,,7
2,1941,2,1,,,7
1,1959,1,1,,823,7
1,1987,5,1,,,7
1,1988,5,1,,,7
2,1936,2,1,,,7
2,1982,1,1,210,952,7
1,1985,1,2,,521,1
2,1978,1,2,,521,1
1,1946,1,1,,611,7
2,1954,1,1,,611,7
1,1930,1,2,,,3
2,1937,1,2,,,3
2,1947,2,2,,,7
1,1955,1,1,,,7
2,1959,1,1,,442,7
2,1985,3,1,150,930,7
2,1982,1,2,303,243,7
1,1983,1,2,375,753,7
1,2011,0,2,,,7
2,2013,0,2,,,7
1,1963,1,2,,910,7
2,1962,1,2,,910,7
1,1998,5,2,230,741,7
2,1926,2,1,,,7
2,1954,1,1,138,941,7
1,1951,1,1,,910,7
1,1970,1,1,66,248,7
2,1970,1,1,221,253,7
2,1997,5,1,,,7
1,2001,0,1,,,7
2,2002,0,1,,,7
2,1962,2,1,35,999,7
1,1973,1,2,258,412,7
2,1973,1,2,200,246,7
2,2000,5,2,,,7
2,2002,0,2,,,7
2,1937,2,2,,,7
2,1942,2,2,,,7
1,1944,1,2,,,7
2,1948,1,2,,521,7
1,1939,1,2,,611,7
2,1944,1,1,,611,7
1,1976,1,2,318,841,7
2,1990,1,2,,,7
2,2013,0,2,,,7
1,1961,1,2,419,873,7
2,1969,1,2,,441,7
2,1994,5,2,,,7
2,1992,1,2,,,7
1,1980,1,2,299,234,7
1,2017,0,2,,,7
2,1941,2,1,,,7
2,1944,2,1,,,7
2,1960,3,2,,611,7
2,1938,2,2,,611,7
1,1941,1,2,,611,7
2,1945,1,1,,,7
1,1935,1,2,,,7
2,1941,1,1,,,7
2,1938,2,2,,,7
2,1953,2,2,,,7
1,1936,1,2,,611,7
2,1939,1,2,,,7
2,1934,2,1,,,7
1,1958,1,2,250,710,7
2,1977,1,2,,930,7
1,2012,0,2,,,7
1,1949,1,1,,611,7
2,1953,1,1,,611,7
1,1990,5,1,231,320,7
2,1956,2,2,,,7
1,1971,1,1,482,510,7
2,1973,1,1,,,7
2,2005,0,1,,,7
1,2008,0,1,,,7
2,2011,0,1,,,7
1,1967,1,2,300,874,5
2,1974,1,2,120,921,5
1,2002,0,2,,,5
1,2004,0,2,,,5
2,2006,0,2,,,5
1,1953,1,1,,910,7
2,1958,1,1,186,429,7
1,1986,5,1,,,7
1,1988,5,1,208,222,7
1,1964,3,2,,873,7
1,1991,5,2,,,1
1,1989,5,2,455,274,7
2,1968,3,1,200,441,7
2,1973,3,2,70,922,7
2,1994,5,2,,,7
1,1999,5,2,,,7
1,1966,1,1,,441,7
2,1969,1,1,,442,7
1,1993,5,1,,,7
2,1998,5,1,,,7
1,1935,1,2,,,7
2,1947,1,2,,,7
2,1938,2,2,,,7
1,1996,5,2,195,149,7
2,1964,3,2,,,7
2,1997,5,2,,,7
1,1952,1,2,,,2
1,1967,1,2,408,792,7
2,1971,1,2,260,930,7
2,2000,5,2,,,7
1,2001,0,2,,,7
1,2005,0,2,,,7
1,1959,2,2,,910,7
2,1999,5,2,,,7
2,1932,2,2,,,7
1,1995,5,2,256,930,7
2,1943,2,1,,611,7
1,1973,5,2,,,7
1,1942,1,2,,,7
2,1942,1,2,,,7
1,1944,1,2,,611,7
2,1945,1,2,,611,7
1,1943,1,2,,611,7
2,1944,1,2,,611,7
1,1981,1,2,,782,7
2,1983,1,2,,521,7
1,2010,0,2,,,7
2,2015,0,2,,,7
2,1953,2,1,,,7
1,1957,1,2,,611,7
2,1964,1,2,,611,7
2,1949,2,2,,,7
2,1933,2,1,,,7
1,1971,3,1,128,753,7
2,1998,5,1,,,7
2,1999,5,1,124,930,7
2,2003,0,1,,,7
2,1922,2,2,,,7
1,1949,1,2,,611,7
2,1950,1,2,,611,7
2,1934,2,1,,,7
1,1927,1,2,,,7
2,1939,1,2,,,7
1,1951,1,2,100,873,7
2,1955,1,2,128,441,7
1,1981,5,2,575,234,1
1,1984,5,2,280,753,1
2,1942,2,2,,,7
2,1976,5,2,228,246,7
2,1949,1,1,40,421,7
1,1948,1,1,,,7
1,1965,3,2,,771,7
2,1965,3,2,212,930,7
2,2001,0,2,,,7
1,2004,0,2,,,7
1,1989,5,2,,783,7
1,1962,1,1,380,239,7
2,1962,1,1,,,7
2,1999,5,2,,,7
2,1990,1,2,,521,3
1,1989,1,2,,521,3
2,2017,0,2,,,3
2,1991,5,2,,,3
1,1957,1,2,,611,7
2,1961,1,2,110,421,7
1,1986,1,2,346,822,2
2,1986,1,2,223,722,2
1,1944,1,2,,611,7
2,1946,1,2,,611,7
1,1962,1,1,,611,7
2,1965,1,1,261,243,7
1,1954,1,2,,611,7
2,1954,1,2,,611,7
2,1978,1,2,,,7
1,1974,1,2,350,312,7
2,2012,0,2,,,7
2,1980,1,2,241,313,7
1,1981,1,2,208,873,7
1,2009,0,2,,,7
2,2010,0,2,,,7
2,1941,2,2,,611,7
1,1942,1,1,,611,7
2,1949,1,1,27,429,7
1,1947,3,2,,611,7
1,1967,1,2,339,873,7
2,1970,1,2,,,7
1,1996,5,2,,,7
2,1997,5,2,,,7
2,2000,5,2,,,7
2,1946,2,2,,611,7
1,1938,2,2,,,7
1,1970,1,2,,741,7
2,1972,1,2,,,7
1,1995,5,2,,930,7
1,2001,0,2,,,7
1,1944,1,1,,611,7
2,1950,1,1,,611,7
2,1951,2,2,,,2
1,1936,1,2,,611,7
2,1939,1,2,,611,7
1,1938,1,1,,611,7
2,1946,1,1,,611,7
2,1934,2,2,,,7
1,1956,1,1,268,930,7
2,1955,1,1,,521,7
2,1954,2,1,148,421,7
1,1963,1,1,785,235,7
2,1963,1,1,217,952,7
2,1951,2,2,,,7
1,1973,5,2,,899,7
2,1944,2,2,,611,7
2,1936,2,2,,,7
1,1961,1,2,351,874,7
2,1966,1,1,185,930,7
1,1972,1,2,,,7
2,1984,1,2,,952,7
2,2007,0,2,,,7
2,2009,0,2,,,7
2,1939,2,1,,,7
1,1948,1,2,,611,7
2,1951,1,2,,,7
2,1979,1,2,71,421,7
1,1979,1,2,660,510,7
2,2010,0,2,,,7
1,2012,0,2,,,7
1,1952,1,2,,,7
2,1962,1,2,88,952,7
2,1941,2,1,,611,7
2,1936,2,2,,,7
1,1933,1,2,,,7
2,1936,1,1,,611,7
2,1957,2,1,,,7
2,1932,2,2,,,7
1,1951,1,2,,611,7
2,1958,1,2,,611,7
2,1937,2,2,,,7
1,1935,2,2,,,7
2,1935,2,2,,611,7
2,1929,2,2,,,1
2,1949,3,1,120,941,1
2,1989,1,2,,,2
1,1985,1,2,335,921,2
1,2012,0,2,,,2
1,1959,1,1,480,873,7
2,1954,1,1,174,941,7
1,1987,5,2,,783,7
1,1989,5,2,319,411,5
1,1973,1,2,358,852,7
2,1999,5,2,,,7
1,2000,5,2,,,7
2,1975,1,2,,,7
1,1955,1,2,,874,7
2,1962,1,2,82,421,7
1,1990,5,2,54,521,1
2,1942,2,2,,,7
1,1944,1,1,,,7
2,1951,1,1,165,941,7
1,1933,1,1,52,999,7
2,1938,1,1,,,7
1,1942,1,2,,,7
2,1945,1,2,27,941,7
1,1973,5,2,,,7
1,1970,5,2,491,710,7
1,1938,1,2,,611,7
2,1952,1,2,,611,7
1,1976,3,2,,611,7
2,2002,0,2,,,7
1,2003,0,2,,,7
1,1942,1,2,,611,7
2,1943,1,2,,,7
1,1957,1,1,,873,7
2,1965,1,1,218,421,7
1,1988,5,1,,,7
2,2000,5,1,,,7
2,1930,2,1,,,7
1,1932,1,1,,,7
2,1936,1,1,,,7
2,1941,2,2,,,7
1,1961,4,2,,613,7
2,1942,2,2,,,7
2,1934,2,2,,,7
1,1939,1,2,,,7
2,1941,1,2,,611,7
2,1936,2,2,,,7
1,1954,1,1,,611,7
2,1958,1,1,201,246,7
1,1940,2,2,,,7
2,1928,2,2,,,7
2,1942,2,1,27,422,7
1,1955,1,2,,422,7
2,1960,1,2,,441,7
1,1990,5,2,331,930,7
2,1987,1,2,,,7
1,1987,1,2,272,843,7
2,2015,0,2,,,7
2,2017,0,2,,,7
2,1985,1,1,,,7
1,1980,1,1,309,832,7
1,2017,0,1,,,7
1,1957,1,2,,611,7
2,1960,1,2,,,7
2,1986,1,1,,,2
2,2014,0,1,,,2
1,1989,1,1,323,312,2
1,1989,1,1,325,411,2
1,1929,1,2,,,7
2,1939,1,2,,710,7
1,1967,3,2,,710,7
1,1943,2,2,,611,7
1,1941,1,2,,521,7
2,1945,1,2,,,7
1,1945,1,1,27,314,7
2,1955,1,1,159,421,7
1,1965,3,1,429,313,7
2,1992,5,2,197,245,7
2,1995,5,2,214,313,7
2,1944,2,1,,,7
1,1961,1,2,255,751,7
2,1968,1,2,,,7
2,1997,5,2,,,7
1,1999,5,2,,,7
2,1947,2,1,,,2
2,1968,3,1,,,7
1,1935,1,1,,611,7
2,1938,1,1,,,7
2,1935,2,1,,,7
1,1940,1,2,,,7
2,1942,1,2,,,7
1,1942,1,1,,611,7
2,1947,1,1,,611,7
1,1946,1,1,,,7
2,1950,1,1,,951,7
2,1929,2,2,,,7
1,1940,1,2,,,7
2,1945,1,1,,,7
1,1972,5,2,,782,7
1,1950,1,2,,611,7
2,1957,1,2,100,951,7
1,1947,1,2,,611,7
2,1950,1,2,,611,7
1,1953,1,2,,611,7
2,1963,1,2,,611,7
2,1933,2,2,,,7
1,1931,1,2,27,941,7
1,1946,1,2,,,7
2,1952,1,2,,,7
1,1932,2,2,,,7
2,1935,6,2,,,7
1,1946,2,1,,611,7
2,1936,2,1,,,7
2,1937,2,2,,,7
1,1959,5,2,,852,7
2,1937,2,1,,611,7
1,1974,5,2,290,762,7
1,1960,1,2,319,311,7
2,1959,1,2,118,421,7
2,1982,5,2,280,313,7
2,1983,5,2,175,314,7
2,1941,2,2,,521,7
1,1937,2,2,,,7
1,1944,1,2,,,7
2,1945,1,2,,,7
2,1941,2,2,,611,7
2,1970,3,2,207,399,7
2,1994,5,2,360,243,7
1,1938,1,2,,611,7
2,1942,1,1,,611,7
2,1970,5,2,,,7
2,1936,2,2,,,7
1,1963,3,2,,,7
2,1946,2,2,65,999,7
2,1938,2,2,,,7
2,1936,2,2,,,7
2,1950,2,2,,,7
2,1937,2,2,,,7
1,1955,1,2,,611,7
2,1960,1,1,,611,7
1,1938,1,2,,611,7
2,1940,1,2,,611,7
1,1949,3,2,,,7
1,1940,1,2,,630,7
2,1943,1,2,,611,7
2,1954,3,2,125,510,7
1,1949,1,1,,,7
2,1951,1,1,168,421,7
1,1943,1,1,,,7
2,1947,1,1,155,421,7
2,1928,6,2,,,7
2,1951,2,2,,,7
1,1952,1,2,,710,7
2,1959,1,2,,710,7
2,1988,5,2,248,243,7
2,1990,5,2,211,245,7
1,1992,5,2,264,246,2
2,1942,2,1,,,7
2,1963,3,1,,,7
2,1936,2,1,,,7
2,1933,2,1,27,941,7
1,1965,1,2,413,941,7
2,1964,1,2,27,314,7
2,1999,5,2,,,7
2,2002,0,2,,,7
1,2004,0,2,,,7
2,1932,2,2,,,7
1,1946,1,1,,873,7
2,1952,1,1,,,7
2,1953,5,1,,,7
2,1946,2,2,,,7
1,1966,1,2,423,311,7
2,1970,1,2,396,311,7
2,1996,5,2,,,7
1,2000,5,2,,,7
1,1965,1,2,450,312,7
2,1968,1,1,175,313,7
2,1993,5,2,,,7
2,1994,5,2,,,7
1,1950,1,2,,,7
2,1954,1,2,,951,7
1,1981,1,2,328,246,7
2,1980,1,1,160,521,7
2,2008,0,2,,,7
1,2013,0,2,,,7
1,1954,1,1,,,7
2,1960,1,1,185,441,7
2,1985,5,1,408,252,7
1,1955,1,1,,,7
2,1958,1,1,,,7
1,1982,5,2,,,7
1,1963,1,2,348,753,7
2,1968,1,1,,,7
1,1992,5,2,,,7
2,1996,5,2,200,246,7
1,1962,1,2,603,311,7
2,1966,1,2,,,7
2,1997,5,2,,,7
2,1999,5,2,,,7
1,2005,0,2,,,7
2,1937,2,1,,,7
1,1965,1,2,,248,7
2,1967,1,2,180,247,7
2,1997,5,2,,,7
1,1970,1,2,,,7
2,1972,1,2,,422,7
2,1998,5,2,,,7
2,2002,0,2,,,7
1,1963,1,2,,873,7
2,1968,1,2,90,153,7
2,1998,5,2,,,7
1,2000,5,2,,,7
1,1969,1,1,,782,7
2,1971,1,1,,313,7
2,1932,2,1,,,7
1,1957,1,1,200,248,7
2,1960,1,1,,,7
1,1933,3,2,,,7
2,1949,2,1,,,7
1,1976,5,2,297,311,7
1,1977,5,2,,,7
2,1946,2,2,,,7
2,1961,3,2,278,441,7
2,1986,1,2,250,531,7
1,1985,1,2,379,222,7
2,2018,0,2,,,7
1,1967,1,2,,,7
2,1972,1,2,,442,7
1,1999,5,2,,,7
1,1968,1,2,,921,7
2,1973,1,2,175,952,7
2,2000,5,2,,,7
2,1961,1,1,185,510,7
2,1986,5,2,220,312,7
1,1988,5,2,383,921,7
1,1966,1,1,168,313,7
1,1977,1,2,,285,7
2,1978,1,1,,285,7
2,2006,0,1,,,7
1,2008,0,1,,,7
1,2010,0,1,,,7
2,1973,1,2,210,246,7
1,1974,1,2,,431,7
2,2010,0,2,,,7
2,1975,3,2,228,285,7
1,2003,0,2,,,7
2,1957,3,1,,,7
1,1987,5,2,292,311,7
2,1965,3,2,69,941,7
2,1991,5,2,,,7
2,1989,1,2,,,7
1,1978,1,2,368,841,7
1,2012,0,2,,,7
1,2013,0,2,,,7
1,2013,0,2,,,7
1,1976,1,1,402,792,7
2,1976,1,1,,,7
2,2003,0,1,,,7
1,2005,0,1,,,7
1,1961,1,2,,753,7
2,1967,1,1,,,7
2,1994,5,1,263,320,7
2,1995,5,1,242,320,7
2,1997,5,1,,,7
1,1944,1,1,,611,7
2,1946,2,1,,991,7
1,1971,1,2,,799,7
2,1977,1,2,170,399,7
1,2008,0,2,,,7
2,2009,0,2,,,7
2,1936,2,1,,,7
1,1951,1,1,,611,7
2,1958,1,1,,611,7
1,1951,1,2,,611,7
2,1956,1,2,,611,7
2,1996,5,2,248,245,2
1,1948,1,1,,,7
2,1949,1,1,,,7
2,1925,2,1,,,7
2,1950,2,2,,611,7
2,1944,2,1,,611,7
2,1936,2,1,27,941,7
1,1974,3,2,,,7
2,1993,5,2,185,392,7
2,1936,1,2,,611,7
2,1936,2,2,,,7
1,1968,3,2,,,7
1,1971,5,2,,,7
1,1940,2,2,,,7
1,1940,1,1,,611,7
2,1943,1,1,,611,7
2,1940,2,2,27,941,7
1,1934,2,2,,,7
2,1931,2,1,,611,7
