발생년,발생년월일시,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,가해자법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2022,2022-08-17 14:00,주,수,1,0,0,0,0,경남,창원시(통합),차대차,정면충돌,정면충돌,신호위반,교차로,교차로횡단보도내,화물차,자전거,1106016,1694222,128.66515205,35.23780289
2022,2022-08-18 04:00,야,목,1,0,0,0,0,경북,경주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,1166125,1743790,129.33564693,35.67635718
2022,2022-08-18 08:00,주,목,1,0,0,0,0,서울,영등포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,고가도로위,이륜차,없음,946320,1945679,126.89262344,37.50882827
2022,2022-08-18 09:00,주,목,1,0,0,0,0,전북,익산시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,952241,1770696,126.97055387,35.93177665
2022,2022-08-18 13:00,주,목,1,0,0,0,0,경기,광명시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로부근,화물차,특수차,944653,1940190,126.87417556,37.45925659
2022,2022-08-18 21:00,야,목,1,0,0,0,0,대구,수성구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,1105552,1759827,128.66859981,35.82926635
2022,2022-08-19 05:00,야,금,1,0,0,0,0,전남,신안군,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,873273,1649422,126.11411796,34.83153794
2022,2022-08-19 05:00,야,금,1,0,0,0,0,경북,경주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,1162547,1747098,129.29679706,35.70676495
2022,2022-08-19 07:00,주,금,1,0,0,0,0,경기,가평군,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,998424,1977582,127.48209857,37.79794397
2022,2022-08-19 08:00,주,금,1,1,1,0,0,전북,정읍시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,승용차,948881,1746950,126.93482703,35.7175182
2022,2022-08-19 10:00,주,금,1,0,0,0,0,부산,수영구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1146370,1687966,129.10741027,35.17633304
2022,2022-08-19 14:00,주,금,1,0,0,0,0,경남,함안군,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,사륜오토바이(ATV),없음,1077309,1696290,128.34988353,35.2590741
2022,2022-08-20 02:00,야,토,1,0,0,0,0,충북,제천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,특수차,1064609,1906151,128.22758321,37.15185418
2022,2022-08-20 03:00,야,토,1,0,0,0,0,서울,영등포구,차대사람,기타,기타,신호위반,교차로,교차로부근,화물차,보행자,948766,1944867,126.92035462,37.50164862
2022,2022-08-20 15:00,주,토,1,4,2,2,0,광주,광산구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,936116,1683362,126.79869384,35.14345583
2022,2022-08-20 22:00,야,토,1,1,0,0,1,경기,양주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,964057,1978636,127.09168406,37.80673762
2022,2022-08-20 23:00,야,토,1,0,0,0,0,경기,성남시,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,개인형이동장치(PM),없음,967147,1933389,127.12881791,37.39902844
2022,2022-08-21 00:00,야,일,1,0,0,0,0,경기,평택시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,955388,1892153,126.99843213,37.02684545
2022,2022-08-21 00:00,야,일,1,0,0,0,0,강원,평창군,차대사람,차도통행중,차도통행중,기타,단일로,지하차도(도로)내,승용차,보행자,1072172,1954937,128.31750306,37.59100649
2022,2022-08-21 06:00,주,일,1,0,0,0,0,경북,상주시,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,이륜차,1065508,1823672,128.23061504,36.4083241
2022,2022-08-21 09:00,주,일,2,5,3,2,0,경기,남양주시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,972715,1969210,127.19039261,37.72207971
2022,2022-08-21 12:00,주,일,1,1,1,0,0,충북,영동군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1026681,1801382,127.79682142,36.20923603
2022,2022-08-21 12:00,주,일,1,0,0,0,0,충남,금산군,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,998725,1792210,127.48583066,36.12691135
2022,2022-08-21 14:00,주,일,1,0,0,0,0,부산,강서구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,교량위,자전거,승용차,1126550,1677995,128.88828501,35.0891414
2022,2022-08-21 15:00,주,일,1,0,0,0,0,경북,영천시,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1137833,1784843,129.03023336,36.05072551
2022,2022-08-21 15:00,주,일,1,0,0,0,0,인천,강화군,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승합차,자전거,910867,1971633,126.48836166,37.73998411
2022,2022-08-21 20:00,야,일,1,0,0,0,0,경북,칠곡군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1094689,1778452,128.55056892,35.99827161
2022,2022-08-21 21:00,야,일,1,1,1,0,0,인천,중구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,승용차,승용차,910954,1943945,126.49272083,37.49046586
2022,2022-08-21 23:00,야,일,1,0,0,0,0,경기,부천시,차대차,추돌,추돌,기타,단일로,고가도로위,승용차,개인형이동장치(PM),936010,1945108,126.77602577,37.50302448
2022,2022-08-22 03:00,야,월,1,0,0,0,0,울산,북구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,1167991,1737907,129.35502971,35.6230251
2022,2022-08-22 04:00,야,월,1,0,0,0,0,경기,이천시,차대차,추돌,추돌,안전거리 미확보,단일로,기타단일로,화물차,화물차,987233,1923357,127.35592673,37.309096
2022,2022-08-22 06:00,주,월,1,0,0,0,0,경북,김천시,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1067042,1796342,128.24537586,36.16184518
2022,2022-08-22 08:00,주,월,1,0,0,0,0,전북,익산시,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로내,승합차,자전거,950384,1772328,126.94986645,35.94639759
2022,2022-08-22 09:00,주,월,1,0,0,0,0,경기,의왕시,차대사람,보도통행중,보도통행중,기타,단일로,기타단일로,승용차,보행자,953244,1931315,126.97187441,37.37973712
2022,2022-08-22 14:00,주,월,1,0,0,0,0,전남,무안군,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,898811,1670294,126.39081865,35.02257789
2022,2022-08-22 14:00,주,월,1,0,0,0,0,경북,울진군,차대차,기타,기타,기타,단일로,기타단일로,승용차,농기계,1167246,1858979,129.37259053,36.71412247
2022,2022-08-22 21:00,야,월,1,0,0,0,0,강원,양양군,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1087285,1993298,128.49328172,37.93540278
2022,2022-08-22 21:00,야,월,1,0,0,0,0,인천,강화군,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로내,승용차,보행자,912389,1971603,126.50563721,37.73986074
2022,2022-08-23 00:00,야,화,1,0,0,0,0,전남,담양군,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,952860,1692275,126.98198864,35.22474693
2022,2022-08-23 13:00,주,화,1,2,0,2,0,인천,강화군,차대차,측면충돌,측면충돌,기타,교차로,교차로내,승용차,승용차,910089,1969745,126.47976632,37.72289357
2022,2022-08-23 23:00,야,화,1,1,1,0,0,경기,하남시,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,972869,1950515,127.19283454,37.55358016
2022,2022-08-24 00:00,야,수,1,0,0,0,0,서울,용산구,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,952510,1949524,126.96241019,37.5438235
2022,2022-08-24 02:00,야,수,1,0,0,0,0,경북,구미시,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,승용차,1082842,1793653,128.42073907,36.13638279
2022,2022-08-24 05:00,야,수,1,1,1,0,0,경북,안동시,차량단독,도로이탈,도로이탈 추락,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1111136,1840712,128.74187046,36.55771028
2022,2022-08-24 05:00,야,수,2,2,0,2,0,울산,북구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,1171138,1732945,129.3887122,35.5777694
2022,2022-08-24 15:00,주,수,1,0,0,0,0,경기,양주시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,승용차,보행자,964134,1980148,127.09248387,37.82036824
2022,2022-08-24 18:00,야,수,1,0,0,0,0,전북,군산시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,932304,1772196,126.7494232,35.94412142
2022,2022-08-24 19:00,야,수,1,0,0,0,0,전북,전주시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,968456,1764899,127.15053601,35.88016956
2022,2022-08-24 20:00,야,수,1,0,0,0,0,충북,제천시,차대차,추돌,추돌,기타,단일로,지하차도(도로)내,승용차,승용차,1067024,1908929,128.25502625,37.17672333
2022,2022-08-25 01:00,야,목,1,0,0,0,0,인천,미추홀구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,928318,1940381,126.68946742,37.45985562
2022,2022-08-25 02:00,야,목,1,0,0,0,0,경북,구미시,차대차,추돌,추돌,기타,단일로,기타단일로,승용차,개인형이동장치(PM),1080244,1791353,128.39163253,36.11586755
2022,2022-08-25 12:00,주,목,1,1,0,1,0,경기,평택시,차대차,정면충돌,정면충돌,중앙선 침범,교차로,교차로부근,승합차,건설기계,961758,1890660,127.07012319,37.01366842
2022,2022-08-25 12:00,주,목,1,0,0,0,0,충남,천안시,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,974143,1864751,127.21022481,36.78053513
2022,2022-08-25 13:00,주,목,1,0,0,0,0,경남,김해시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,1130949,1700042,128.94003256,35.28731789
2022,2022-08-25 16:00,주,목,1,2,2,0,0,전북,고창군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,908177,1724694,126.48738401,35.51392341
2022,2022-08-25 18:00,야,목,1,0,0,0,0,경북,김천시,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,승용차,이륜차,1047233,1794945,128.02506464,36.15041917
2022,2022-08-25 19:00,야,목,1,0,0,0,0,전북,부안군,차대사람,길가장자리구역통행중,길가장자리구역통행중,안전운전 의무 불이행,단일로,지하차도(도로)내,승합차,보행자,927243,1731063,126.69704914,35.57292635
2022,2022-08-25 19:00,야,목,1,0,0,0,0,대전,유성구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,보행자,985581,1817525,127.33929239,36.35503355
2022,2022-08-25 23:00,야,목,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,968281,1871239,127.14426089,36.83884334
2022,2022-08-26 00:00,야,금,1,2,0,2,0,경기,고양시,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,이륜차,승용차,936558,1963717,126.78061293,37.67078193
2022,2022-08-26 05:00,야,금,1,0,0,0,0,충남,천안시,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,967437,1881968,127.13433437,36.93553032
2022,2022-08-26 07:00,주,금,1,0,0,0,0,경북,포항시,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,화물차,자전거,1167958,1779858,129.36348019,36.00107078
2022,2022-08-26 10:00,주,금,1,0,0,0,0,서울,관악구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,기타,기타,화물차,자전거,951225,1940946,126.94843364,37.46644081
2022,2022-08-26 10:00,주,금,1,0,0,0,0,경기,포천시,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,975826,1986041,127.22513171,37.87386672
2022,2022-08-26 12:00,주,금,1,2,1,1,0,충남,홍성군,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,이륜차,승용차,917252,1835816,126.57582804,36.51645995
2022,2022-08-26 14:00,주,금,1,1,1,0,0,서울,성북구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,승용차,956980,1955413,127.01266338,37.59712195
2022,2022-08-26 14:00,주,금,1,0,0,0,0,서울,동대문구,차량단독,전도,전도,안전운전 의무 불이행,교차로,교차로부근,기타,없음,961917,1954452,127.06863886,37.58867787
2022,2022-08-26 14:00,주,금,1,3,0,3,0,서울,구로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,945906,1942496,126.88817346,37.48011521
2022,2022-08-26 14:00,주,금,1,0,0,0,0,충북,영동군,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,1023576,1792582,127.76201498,36.12997949
2022,2022-08-26 15:00,주,금,2,0,0,0,0,충남,태안군,차대차,기타,기타,신호위반,교차로,교차로내,건설기계,이륜차,890958,1864206,126.27818102,36.76970053
2022,2022-08-26 17:00,주,금,1,0,0,0,0,대구,달서구,차대차,기타,기타,안전운전 의무 불이행,교차로,교차로부근,건설기계,이륜차,1089589,1761368,128.49206718,35.84474659
2022,2022-08-26 19:00,야,금,1,0,0,0,0,경북,경산시,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,1119762,1758389,128.82567213,35.81467208
2022,2022-08-26 23:00,야,금,1,0,0,0,0,전북,전주시,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,966676,1754881,127.13123463,35.78978823
2022,2022-08-27 02:00,야,토,1,0,0,0,0,대구,동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,지하차도(도로)내,개인형이동장치(PM),없음,1101417,1763986,128.62335664,35.86719376
2022,2022-08-27 09:00,주,토,1,1,0,1,0,경기,고양시,차대차,정면충돌,정면충돌,안전운전 의무 불이행,단일로,터널안,자전거,자전거,929504,1963450,126.70065819,37.66786063
2022,2022-08-27 12:00,주,토,1,0,0,0,0,경북,상주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1032567,1810324,127.86267339,36.28967131
2022,2022-08-27 14:00,주,토,1,0,0,0,0,강원,홍천군,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,1036112,1976717,127.91014011,37.78943504
2022,2022-08-27 18:00,야,토,1,0,0,0,0,충북,충주시,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,1028808,1901370,127.82424199,37.11054713
2022,2022-08-27 18:00,야,토,1,10,3,7,0,전남,순천시,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승합차,1003413,1657839,127.53736361,34.9153285
2022,2022-08-28 08:00,주,일,1,0,0,0,0,경남,양산시,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,1150273,1710457,129.15437512,35.37847414
2022,2022-08-28 19:00,야,일,1,0,0,0,0,세종,세종시,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,981221,1844611,127.2900404,36.59914302
